sample	sequence_name	vdj	cdr3	subset	variable	value	subset_count
24	Brimab_HC	100	100	run2 run3	Brimab	100	2
24	Brimab_HC	84.34782608695653	80	run4	Brimab	100	1
24	Brimab_HC	98.26086956521739	100	run2 run4	Brimab	100	2
24	Brimab_HC	98.26086956521739	100	run1 run2	Brimab	100	2
24	Brimab_HC	88.69565217391305	80	run1	Brimab	100	1
24	Brimab_HC	98.26086956521739	100	run1 run2 run4	Brimab	100	3
24	Brimab_HC	98.26086956521739	80	run3	Brimab	100	1
24	Brimab_HC	98.26086956521739	100	run2	Brimab	100	1
24	Brimab_HC	100	100	run1 run2 run3 run4	Brimab	100	4
24	Brimab_HC	100	100	run1 run2 run3	Brimab	100	3
24	Brimab_HC	100	100	run2 run3 run4	Brimab	100	3
24	Brimab_HC	98.26086956521739	80	run1 run3 run4	Brimab	100	3
24	Brimab_HC	98.26086956521739	80	run1 run3	Brimab	100	2
24	h9C12-Q97A_HC	96.55172413793103	100	run3	h9C12-Q97A	100	1
24	h9C12-Q97A_HC	96.55172413793103	100	run4	h9C12-Q97A	100	1
24	h9C12-Q97A_HC	96.55172413793103	100	run1 run2 run4	h9C12-Q97A	100	3
24	h9C12-Q97A_HC	96.55172413793103	100	run1 run3 run4	h9C12-Q97A	100	3
24	h9C12-Q97A_HC	96.55172413793103	100	run1 run4	h9C12-Q97A	100	2
24	h9C12-Q97A_HC	96.55172413793103	100	run2 run4	h9C12-Q97A	100	2
24	h9C12-Q97A_HC	96.55172413793103	100	run2 run3 run4	h9C12-Q97A	100	3
24	h9C12-Q97A_HC	96.55172413793103	100	run1 run2 run3	h9C12-Q97A	100	3
24	h9C12-Q97A_HC	96.55172413793103	100	run2 run3	h9C12-Q97A	100	2
24	h9C12-Q97A_HC	96.55172413793103	100	run3 run4	h9C12-Q97A	100	2
24	h9C12-Q97A_HC	96.55172413793103	100	run1 run2 run3 run4	h9C12-Q97A	100	4
24	h9C12-Q97A_HC	96.55172413793103	100	run1	h9C12-Q97A	100	1
24	h9C12-Q97A_HC	96.55172413793103	100	run1 run2	h9C12-Q97A	100	2
24	h9C12-Q97A_HC	96.55172413793103	100	run1 run3	h9C12-Q97A	100	2
24	h9C12-Q97A_HC	96.55172413793103	100	run2	h9C12-Q97A	100	1
24	h9C12-WT_HC	96.58119658119658	100	run1 run4	h9C12-WT	100	2
24	h9C12-WT_HC	96.58119658119658	100	run4	h9C12-WT	100	1
24	h9C12-WT_HC	96.58119658119658	100	run2 run3	h9C12-WT	100	2
24	h9C12-WT_HC	96.58119658119658	100	run3 run4	h9C12-WT	100	2
24	h9C12-WT_HC	96.58119658119658	100	run1 run2 run4	h9C12-WT	100	3
24	h9C12-WT_HC	96.58119658119658	100	run1 run2 run3	h9C12-WT	100	3
24	h9C12-WT_HC	96.58119658119658	100	run2 run4	h9C12-WT	100	2
24	h9C12-WT_HC	96.58119658119658	100	run1 run2	h9C12-WT	100	2
24	h9C12-WT_HC	96.58119658119658	100	run1 run3 run4	h9C12-WT	100	3
24	h9C12-WT_HC	96.58119658119658	100	run1	h9C12-WT	100	1
24	h9C12-WT_HC	96.58119658119658	100	run2	h9C12-WT	100	1
24	h9C12-WT_HC	96.58119658119658	100	run1 run2 run3 run4	h9C12-WT	100	4
24	h9C12-WT_HC	96.58119658119658	100	run3	h9C12-WT	100	1
24	h9C12-WT_HC	96.58119658119658	100	run2 run3 run4	h9C12-WT	100	3
24	h9C12-WT_HC	96.58119658119658	100	run1 run3	h9C12-WT	100	2
24	PGDM1400_HC	68.08510638297872	8.333333333333332	run1 run2 run4	PGDM1400	100	3
24	PGDM1400_HC	43.262411347517734	0	run2 run4	PGDM1400	100	2
24	PGDM1400_HC	43.262411347517734	0	run4	PGDM1400	100	1
24	PGDM1400_HC	12.056737588652481	0	run2	PGDM1400	100	1
24	PGDM1400_HC	84.39716312056737	44.44444444444444	run1 run2 run3 run4	PGDM1400	100	4
24	PGDM1400_HC	68.08510638297872	8.333333333333332	run1	PGDM1400	100	1
24	PGDM1400_HC	68.08510638297872	8.333333333333332	run1 run4	PGDM1400	100	2
24	PGDM1400_HC	79.43262411347519	44.44444444444444	run2 run3 run4	PGDM1400	100	3
24	PGDM1400_HC	84.39716312056737	44.44444444444444	run1 run3 run4	PGDM1400	100	3
24	PGDM1400_HC	79.43262411347519	44.44444444444444	run3 run4	PGDM1400	100	2
24	PGDM1400_HC	79.43262411347519	44.44444444444444	run3	PGDM1400	100	1
24	PGDM1400_HC	84.39716312056737	44.44444444444444	run1 run3	PGDM1400	100	2
24	PGDM1400_HC	68.08510638297872	8.333333333333332	run1 run2	PGDM1400	100	2
24	PGDM1400_HC	84.39716312056737	44.44444444444444	run1 run2 run3	PGDM1400	100	3
24	PGDM1400_HC	79.43262411347519	44.44444444444444	run2 run3	PGDM1400	100	2
24	PGT121_HC	71.96969696969697	10.714285714285714	run3 run4	PGT121	100	2
24	PGT121_HC	71.96969696969697	10.714285714285714	run1 run2	PGT121	100	2
24	PGT121_HC	71.96969696969697	10.714285714285714	run1 run4	PGT121	100	2
24	PGT121_HC	71.96969696969697	10.714285714285714	run2	PGT121	100	1
24	PGT121_HC	71.96969696969697	10.714285714285714	run1	PGT121	100	1
24	PGT121_HC	71.96969696969697	10.714285714285714	run3	PGT121	100	1
24	PGT121_HC	71.96969696969697	10.714285714285714	run1 run3	PGT121	100	2
24	PGT121_HC	71.96969696969697	10.714285714285714	run2 run3	PGT121	100	2
24	PGT121_HC	71.96969696969697	10.714285714285714	run1 run2 run4	PGT121	100	3
24	PGT121_HC	71.96969696969697	10.714285714285714	run2 run4	PGT121	100	2
24	PGT121_HC	71.96969696969697	10.714285714285714	run1 run2 run3	PGT121	100	3
24	PGT121_HC	71.96969696969697	10.714285714285714	run2 run3 run4	PGT121	100	3
24	PGT121_HC	71.96969696969697	10.714285714285714	run1 run3 run4	PGT121	100	3
24	PGT121_HC	71.96969696969697	10.714285714285714	run1 run2 run3 run4	PGT121	100	4
24	PGT121_HC	56.81818181818182	10.714285714285714	run4	PGT121	100	1
24	Umab_HC	95.7983193277311	100	run2	Umab	100	1
24	Umab_HC	59.66386554621849	78.57142857142857	run1 run4	Umab	100	2
24	Umab_HC	100	100	run2 run3	Umab	100	2
24	Umab_HC	95.7983193277311	100	run1 run2	Umab	100	2
24	Umab_HC	100	100	run3	Umab	100	1
24	Umab_HC	100	100	run2 run3 run4	Umab	100	3
24	Umab_HC	95.7983193277311	100	run1 run2 run4	Umab	100	3
24	Umab_HC	100	100	run3 run4	Umab	100	2
24	Umab_HC	100	100	run1 run2 run3	Umab	100	3
24	Umab_HC	100	100	run1 run2 run3 run4	Umab	100	4
24	Umab_HC	47.05882352941176	78.57142857142857	run1	Umab	100	1
24	Umab_HC	59.66386554621849	78.57142857142857	run4	Umab	100	1
24	Umab_HC	100	100	run1 run3 run4	Umab	100	3
24	Umab_HC	100	100	run1 run3	Umab	100	2
24	Umab_HC	95.7983193277311	100	run2 run4	Umab	100	2
25	h9C12-Q97A_HC	100	100	run1 run4	h9C12-Q97A	1000	2
25	h9C12-Q97A_HC	100	100	run2 run3	h9C12-Q97A	1000	2
25	h9C12-Q97A_HC	100	100	run2 run3 run4	h9C12-Q97A	1000	3
25	h9C12-Q97A_HC	100	100	run1 run2	h9C12-Q97A	1000	2
25	h9C12-Q97A_HC	100	100	run3	h9C12-Q97A	1000	1
25	h9C12-Q97A_HC	100	100	run1 run2 run3 run4	h9C12-Q97A	1000	4
25	h9C12-Q97A_HC	100	100	run1 run2 run4	h9C12-Q97A	1000	3
25	h9C12-Q97A_HC	96.55172413793103	100	run2 run4	h9C12-Q97A	1000	2
25	h9C12-Q97A_HC	95.6896551724138	100	run4	h9C12-Q97A	1000	1
25	h9C12-Q97A_HC	100	100	run1 run3 run4	h9C12-Q97A	1000	3
25	h9C12-Q97A_HC	100	100	run1 run3	h9C12-Q97A	1000	2
25	h9C12-Q97A_HC	100	100	run3 run4	h9C12-Q97A	1000	2
25	h9C12-Q97A_HC	100	100	run1 run2 run3	h9C12-Q97A	1000	3
25	h9C12-Q97A_HC	100	100	run1	h9C12-Q97A	1000	1
25	h9C12-Q97A_HC	96.55172413793103	100	run2	h9C12-Q97A	1000	1
26	h9C12-WT_HC	100	100	run2 run3 run4	h9C12-WT	1000	3
26	h9C12-WT_HC	100	100	run1 run2 run3 run4	h9C12-WT	1000	4
26	h9C12-WT_HC	100	100	run1 run2 run3	h9C12-WT	1000	3
26	h9C12-WT_HC	100	100	run1 run2 run4	h9C12-WT	1000	3
26	h9C12-WT_HC	100	100	run1 run2	h9C12-WT	1000	2
26	h9C12-WT_HC	100	100	run1 run3	h9C12-WT	1000	2
26	h9C12-WT_HC	100	100	run1 run3 run4	h9C12-WT	1000	3
26	h9C12-WT_HC	100	100	run2 run4	h9C12-WT	1000	2
26	h9C12-WT_HC	100	100	run1 run4	h9C12-WT	1000	2
26	h9C12-WT_HC	100	100	run3 run4	h9C12-WT	1000	2
26	h9C12-WT_HC	100	100	run1	h9C12-WT	1000	1
26	h9C12-WT_HC	100	100	run4	h9C12-WT	1000	1
26	h9C12-WT_HC	100	100	run3	h9C12-WT	1000	1
26	h9C12-WT_HC	100	100	run2	h9C12-WT	1000	1
26	h9C12-WT_HC	100	100	run2 run3	h9C12-WT	1000	2
27	Brimab_HC	98.26086956521739	100	run1 run3 run4	Brimab	1000	3
27	Brimab_HC	96.52173913043478	80	run3 run4	Brimab	1000	2
27	Brimab_HC	98.26086956521739	100	run1 run3	Brimab	1000	2
27	Brimab_HC	98.26086956521739	100	run1	Brimab	1000	1
27	Brimab_HC	98.26086956521739	100	run1 run2	Brimab	1000	2
27	Brimab_HC	96.52173913043478	80	run3	Brimab	1000	1
27	Brimab_HC	98.26086956521739	100	run1 run4	Brimab	1000	2
27	Brimab_HC	98.26086956521739	100	run2 run4	Brimab	1000	2
27	Brimab_HC	98.26086956521739	100	run2	Brimab	1000	1
27	Brimab_HC	98.26086956521739	100	run2 run3	Brimab	1000	2
27	Brimab_HC	78.26086956521739	80	run4	Brimab	1000	1
27	Brimab_HC	98.26086956521739	100	run1 run2 run3 run4	Brimab	1000	4
27	Brimab_HC	98.26086956521739	100	run1 run2 run3	Brimab	1000	3
27	Brimab_HC	98.26086956521739	100	run1 run2 run4	Brimab	1000	3
27	Brimab_HC	98.26086956521739	100	run2 run3 run4	Brimab	1000	3
28	Umab_HC	100	100	run1 run3	Umab	1000	2
28	Umab_HC	100	100	run3 run4	Umab	1000	2
28	Umab_HC	100	100	run3	Umab	1000	1
28	Umab_HC	100	100	run1 run4	Umab	1000	2
28	Umab_HC	100	100	run2 run4	Umab	1000	2
28	Umab_HC	100	100	run1 run2 run4	Umab	1000	3
28	Umab_HC	100	100	run1 run2 run3	Umab	1000	3
28	Umab_HC	100	100	run1	Umab	1000	1
28	Umab_HC	89.07563025210085	100	run4	Umab	1000	1
28	Umab_HC	100	100	run2 run3	Umab	1000	2
28	Umab_HC	100	100	run2 run3 run4	Umab	1000	3
28	Umab_HC	100	100	run2	Umab	1000	1
28	Umab_HC	100	100	run1 run2 run3 run4	Umab	1000	4
28	Umab_HC	100	100	run1 run3 run4	Umab	1000	3
28	Umab_HC	100	100	run1 run2	Umab	1000	2
29	PGT121_HC	81.06060606060606	10.714285714285714	run1 run3	PGT121	1000	2
29	PGT121_HC	81.06060606060606	10.714285714285714	run1 run2 run3	PGT121	1000	3
29	PGT121_HC	78.03030303030303	39.285714285714285	run4	PGT121	1000	1
29	PGT121_HC	87.12121212121212	39.285714285714285	run1 run2 run4	PGT121	1000	3
29	PGT121_HC	85.60606060606061	39.285714285714285	run2 run3 run4	PGT121	1000	3
29	PGT121_HC	87.12121212121212	39.285714285714285	run1 run4	PGT121	1000	2
29	PGT121_HC	87.12121212121212	39.285714285714285	run1 run2 run3 run4	PGT121	1000	4
29	PGT121_HC	78.03030303030303	39.285714285714285	run3 run4	PGT121	1000	2
29	PGT121_HC	58.333333333333336	10.714285714285714	run3	PGT121	1000	1
29	PGT121_HC	81.06060606060606	10.714285714285714	run1	PGT121	1000	1
29	PGT121_HC	85.60606060606061	39.285714285714285	run2 run4	PGT121	1000	2
29	PGT121_HC	79.54545454545455	10.714285714285714	run2 run3	PGT121	1000	2
29	PGT121_HC	87.12121212121212	39.285714285714285	run1 run3 run4	PGT121	1000	3
29	PGT121_HC	79.54545454545455	10.714285714285714	run2	PGT121	1000	1
29	PGT121_HC	81.06060606060606	10.714285714285714	run1 run2	PGT121	1000	2
3	Brimab_HC	58.26086956521739	0	run4	Brimab	1	1
3	Brimab_HC	84.34782608695653	0	run1 run2 run3	Brimab	1	3
3	Brimab_HC	84.34782608695653	0	run1 run3	Brimab	1	2
3	Brimab_HC	75.65217391304347	0	run2	Brimab	1	1
3	Brimab_HC	80.8695652173913	0	run2 run4	Brimab	1	2
3	Brimab_HC	84.34782608695653	0	run1	Brimab	1	1
3	Brimab_HC	84.34782608695653	0	run1 run2	Brimab	1	2
3	Brimab_HC	68.69565217391305	0	run3 run4	Brimab	1	2
3	Brimab_HC	81.73913043478261	0	run2 run3 run4	Brimab	1	3
3	Brimab_HC	84.34782608695653	0	run1 run4	Brimab	1	2
3	Brimab_HC	84.34782608695653	0	run1 run2 run4	Brimab	1	3
3	Brimab_HC	64.34782608695652	0	run3	Brimab	1	1
3	Brimab_HC	81.73913043478261	0	run2 run3	Brimab	1	2
3	Brimab_HC	84.34782608695653	0	run1 run2 run3 run4	Brimab	1	4
3	Brimab_HC	84.34782608695653	0	run1 run3 run4	Brimab	1	3
30	PGDM1400_HC	96.45390070921985	86.11111111111111	run2 run3 run4	PGDM1400	1000	3
30	PGDM1400_HC	78.01418439716312	19.444444444444446	run4	PGDM1400	1000	1
30	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run2 run3	PGDM1400	1000	3
30	PGDM1400_HC	90.78014184397163	63.888888888888886	run1 run4	PGDM1400	1000	2
30	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run2 run3 run4	PGDM1400	1000	4
30	PGDM1400_HC	96.45390070921985	86.11111111111111	run3 run4	PGDM1400	1000	2
30	PGDM1400_HC	90.78014184397163	63.888888888888886	run1 run2 run4	PGDM1400	1000	3
30	PGDM1400_HC	85.81560283687944	44.44444444444444	run1	PGDM1400	1000	1
30	PGDM1400_HC	80.1418439716312	22.22222222222222	run2 run4	PGDM1400	1000	2
30	PGDM1400_HC	91.48936170212765	86.11111111111111	run2 run3	PGDM1400	1000	2
30	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run3 run4	PGDM1400	1000	3
30	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run3	PGDM1400	1000	2
30	PGDM1400_HC	85.81560283687944	44.44444444444444	run1 run2	PGDM1400	1000	2
30	PGDM1400_HC	91.48936170212765	86.11111111111111	run3	PGDM1400	1000	1
30	PGDM1400_HC	35.46099290780142	2.7777777777777777	run2	PGDM1400	1000	1
31	Brimab_HC	57.391304347826086	0	run4	Brimab	1	1
31	Brimab_HC	73.91304347826086	0	run1 run2	Brimab	1	2
31	Brimab_HC	61.73913043478261	0	run3 run4	Brimab	1	2
31	Brimab_HC	50.43478260869565	0	run2	Brimab	1	1
31	Brimab_HC	78.26086956521739	0	run1 run3 run4	Brimab	1	3
31	Brimab_HC	73.91304347826086	0	run1	Brimab	1	1
31	Brimab_HC	57.391304347826086	0	run2 run4	Brimab	1	2
31	Brimab_HC	73.91304347826086	0	run1 run4	Brimab	1	2
31	Brimab_HC	61.73913043478261	0	run2 run3 run4	Brimab	1	3
31	Brimab_HC	61.73913043478261	0	run3	Brimab	1	1
31	Brimab_HC	78.26086956521739	0	run1 run3	Brimab	1	2
31	Brimab_HC	78.26086956521739	0	run1 run2 run3 run4	Brimab	1	4
31	Brimab_HC	78.26086956521739	0	run1 run2 run3	Brimab	1	3
31	Brimab_HC	61.73913043478261	0	run2 run3	Brimab	1	2
31	Brimab_HC	73.91304347826086	0	run1 run2 run4	Brimab	1	3
31	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run3 run4	PGDM1400	1000	3
31	PGDM1400_HC	28.368794326241137	8.333333333333332	run2	PGDM1400	1000	1
31	PGDM1400_HC	76.59574468085107	27.77777777777778	run2 run4	PGDM1400	1000	2
31	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run2 run3 run4	PGDM1400	1000	4
31	PGDM1400_HC	91.48936170212765	86.11111111111111	run3 run4	PGDM1400	1000	2
31	PGDM1400_HC	85.1063829787234	44.44444444444444	run1 run2	PGDM1400	1000	2
31	PGDM1400_HC	91.48936170212765	86.11111111111111	run2 run3	PGDM1400	1000	2
31	PGDM1400_HC	91.48936170212765	86.11111111111111	run2 run3 run4	PGDM1400	1000	3
31	PGDM1400_HC	85.1063829787234	44.44444444444444	run1	PGDM1400	1000	1
31	PGDM1400_HC	90.78014184397163	63.888888888888886	run1 run4	PGDM1400	1000	2
31	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run3	PGDM1400	1000	2
31	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run2 run3	PGDM1400	1000	3
31	PGDM1400_HC	91.48936170212765	86.11111111111111	run3	PGDM1400	1000	1
31	PGDM1400_HC	90.78014184397163	63.888888888888886	run1 run2 run4	PGDM1400	1000	3
31	PGDM1400_HC	73.04964539007092	19.444444444444446	run4	PGDM1400	1000	1
31	PGT121_HC	87.12121212121212	39.285714285714285	run1 run3 run4	PGT121	1000	3
31	PGT121_HC	81.06060606060606	10.714285714285714	run1	PGT121	1000	1
31	PGT121_HC	79.54545454545455	39.285714285714285	run2 run3 run4	PGT121	1000	3
31	PGT121_HC	79.54545454545455	39.285714285714285	run2	PGT121	1000	1
31	PGT121_HC	87.12121212121212	39.285714285714285	run1 run2 run3 run4	PGT121	1000	4
31	PGT121_HC	87.12121212121212	39.285714285714285	run1 run2	PGT121	1000	2
31	PGT121_HC	87.12121212121212	39.285714285714285	run1 run4	PGT121	1000	2
31	PGT121_HC	79.54545454545455	39.285714285714285	run2 run3	PGT121	1000	2
31	PGT121_HC	87.12121212121212	39.285714285714285	run1 run2 run3	PGT121	1000	3
31	PGT121_HC	79.54545454545455	39.285714285714285	run2 run4	PGT121	1000	2
31	PGT121_HC	59.84848484848485	10.714285714285714	run3	PGT121	1000	1
31	PGT121_HC	87.12121212121212	39.285714285714285	run1 run2 run4	PGT121	1000	3
31	PGT121_HC	78.03030303030303	39.285714285714285	run3 run4	PGT121	1000	2
31	PGT121_HC	76.51515151515152	39.285714285714285	run4	PGT121	1000	1
31	PGT121_HC	81.06060606060606	10.714285714285714	run1 run3	PGT121	1000	2
31	Umab_HC	46.21848739495798	71.42857142857143	run1 run2 run3 run4	Umab	1	4
31	Umab_HC	46.21848739495798	71.42857142857143	run2 run3	Umab	1	2
31	Umab_HC	22.689075630252102	21.428571428571427	run1 run2	Umab	1	2
31	Umab_HC	46.21848739495798	71.42857142857143	run1 run2 run3	Umab	1	3
31	Umab_HC	46.21848739495798	71.42857142857143	run2 run3 run4	Umab	1	3
31	Umab_HC	22.689075630252102	21.428571428571427	run1	Umab	1	1
31	Umab_HC	46.21848739495798	71.42857142857143	run3	Umab	1	1
31	Umab_HC	22.689075630252102	21.428571428571427	run1 run2 run4	Umab	1	3
31	Umab_HC	15.966386554621847	0	run2 run4	Umab	1	2
31	Umab_HC	46.21848739495798	71.42857142857143	run3 run4	Umab	1	2
31	Umab_HC	15.966386554621847	0	run4	Umab	1	1
31	Umab_HC	46.21848739495798	71.42857142857143	run1 run3 run4	Umab	1	3
31	Umab_HC	0	0	run2	Umab	1	1
31	Umab_HC	22.689075630252102	21.428571428571427	run1 run4	Umab	1	2
31	Umab_HC	46.21848739495798	71.42857142857143	run1 run3	Umab	1	2
32	Brimab_HC	96.52173913043478	80	run2 run3	Brimab	100	2
32	Brimab_HC	96.52173913043478	80	run1 run2 run3	Brimab	100	3
32	Brimab_HC	91.30434782608695	80	run1 run2	Brimab	100	2
32	Brimab_HC	60.86956521739131	0	run4	Brimab	100	1
32	Brimab_HC	88.69565217391305	80	run1 run4	Brimab	100	2
32	Brimab_HC	91.30434782608695	80	run1 run2 run4	Brimab	100	3
32	Brimab_HC	96.52173913043478	80	run2 run3 run4	Brimab	100	3
32	Brimab_HC	86.95652173913044	80	run2	Brimab	100	1
32	Brimab_HC	80	0	run3 run4	Brimab	100	2
32	Brimab_HC	96.52173913043478	80	run1 run3 run4	Brimab	100	3
32	Brimab_HC	91.30434782608695	80	run2 run4	Brimab	100	2
32	Brimab_HC	80	0	run3	Brimab	100	1
32	Brimab_HC	96.52173913043478	80	run1 run3	Brimab	100	2
32	Brimab_HC	96.52173913043478	80	run1 run2 run3 run4	Brimab	100	4
32	Brimab_HC	86.95652173913044	80	run1	Brimab	100	1
32	PGDM1400_HC	90.0709219858156	66.66666666666666	run1 run3 run4	PGDM1400	1000	3
32	PGDM1400_HC	86.52482269503547	66.66666666666666	run2 run3	PGDM1400	1000	2
32	PGDM1400_HC	90.0709219858156	66.66666666666666	run1 run3	PGDM1400	1000	2
32	PGDM1400_HC	85.81560283687944	44.44444444444444	run1 run2	PGDM1400	1000	2
32	PGDM1400_HC	91.48936170212765	66.66666666666666	run1 run2 run3 run4	PGDM1400	1000	4
32	PGDM1400_HC	91.48936170212765	66.66666666666666	run2 run3 run4	PGDM1400	1000	3
32	PGDM1400_HC	90.0709219858156	66.66666666666666	run3 run4	PGDM1400	1000	2
32	PGDM1400_HC	85.1063829787234	66.66666666666666	run3	PGDM1400	1000	1
32	PGDM1400_HC	84.39716312056737	44.44444444444444	run1	PGDM1400	1000	1
32	PGDM1400_HC	75.177304964539	2.7777777777777777	run2 run4	PGDM1400	1000	2
32	PGDM1400_HC	85.81560283687944	44.44444444444444	run1 run2 run4	PGDM1400	1000	3
32	PGDM1400_HC	91.48936170212765	66.66666666666666	run1 run2 run3	PGDM1400	1000	3
32	PGDM1400_HC	84.39716312056737	44.44444444444444	run1 run4	PGDM1400	1000	2
32	PGDM1400_HC	39.71631205673759	2.7777777777777777	run2	PGDM1400	1000	1
32	PGDM1400_HC	65.24822695035462	0	run4	PGDM1400	1000	1
32	PGT121_HC	82.57575757575758	53.57142857142857	run2 run4	PGT121	1000	2
32	PGT121_HC	82.57575757575758	53.57142857142857	run2 run3 run4	PGT121	1000	3
32	PGT121_HC	59.84848484848485	10.714285714285714	run3	PGT121	1000	1
32	PGT121_HC	80.3030303030303	42.857142857142854	run1 run3	PGT121	1000	2
32	PGT121_HC	78.03030303030303	39.285714285714285	run3 run4	PGT121	1000	2
32	PGT121_HC	82.57575757575758	53.57142857142857	run1 run3 run4	PGT121	1000	3
32	PGT121_HC	82.57575757575758	53.57142857142857	run1 run2 run3 run4	PGT121	1000	4
32	PGT121_HC	76.51515151515152	39.285714285714285	run4	PGT121	1000	1
32	PGT121_HC	82.57575757575758	53.57142857142857	run1 run2 run4	PGT121	1000	3
32	PGT121_HC	82.57575757575758	53.57142857142857	run1 run2 run3	PGT121	1000	3
32	PGT121_HC	82.57575757575758	53.57142857142857	run1 run4	PGT121	1000	2
32	PGT121_HC	82.57575757575758	53.57142857142857	run2 run3	PGT121	1000	2
32	PGT121_HC	82.57575757575758	53.57142857142857	run2	PGT121	1000	1
32	PGT121_HC	80.3030303030303	42.857142857142854	run1	PGT121	1000	1
32	PGT121_HC	82.57575757575758	53.57142857142857	run1 run2	PGT121	1000	2
32	Umab_HC	92.43697478991596	100	run1 run3	Umab	100	2
32	Umab_HC	92.43697478991596	100	run1 run2 run4	Umab	100	3
32	Umab_HC	89.07563025210085	100	run2 run4	Umab	100	2
32	Umab_HC	92.43697478991596	100	run1 run3 run4	Umab	100	3
32	Umab_HC	89.07563025210085	100	run3	Umab	100	1
32	Umab_HC	92.43697478991596	100	run1 run2 run3 run4	Umab	100	4
32	Umab_HC	89.07563025210085	100	run3 run4	Umab	100	2
32	Umab_HC	92.43697478991596	100	run1 run2 run3	Umab	100	3
32	Umab_HC	63.86554621848739	78.57142857142857	run4	Umab	100	1
32	Umab_HC	89.07563025210085	100	run2 run3	Umab	100	2
32	Umab_HC	83.19327731092437	100	run1 run4	Umab	100	2
32	Umab_HC	92.43697478991596	100	run1 run2	Umab	100	2
32	Umab_HC	83.19327731092437	100	run1	Umab	100	1
32	Umab_HC	89.07563025210085	100	run2 run3 run4	Umab	100	3
32	Umab_HC	84.87394957983193	100	run2	Umab	100	1
33	Brimab_HC	98.26086956521739	100	run1 run2 run3	Brimab	1000	3
33	Brimab_HC	86.95652173913044	80	run4	Brimab	1000	1
33	Brimab_HC	98.26086956521739	100	run1 run2 run3 run4	Brimab	1000	4
33	Brimab_HC	98.26086956521739	100	run2 run4	Brimab	1000	2
33	Brimab_HC	98.26086956521739	100	run1 run2 run4	Brimab	1000	3
33	Brimab_HC	96.52173913043478	80	run3 run4	Brimab	1000	2
33	Brimab_HC	98.26086956521739	100	run1 run2	Brimab	1000	2
33	Brimab_HC	96.52173913043478	80	run3	Brimab	1000	1
33	Brimab_HC	98.26086956521739	100	run2 run3	Brimab	1000	2
33	Brimab_HC	98.26086956521739	100	run2 run3 run4	Brimab	1000	3
33	Brimab_HC	96.52173913043478	80	run1 run3 run4	Brimab	1000	3
33	Brimab_HC	96.52173913043478	80	run1 run4	Brimab	1000	2
33	Brimab_HC	96.52173913043478	80	run1	Brimab	1000	1
33	Brimab_HC	98.26086956521739	100	run2	Brimab	1000	1
33	Brimab_HC	96.52173913043478	80	run1 run3	Brimab	1000	2
33	PGDM1400_HC	75.177304964539	2.7777777777777777	run2 run4	PGDM1400	1000	2
33	PGDM1400_HC	96.45390070921985	86.11111111111111	run3 run4	PGDM1400	1000	2
33	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run2 run3 run4	PGDM1400	1000	4
33	PGDM1400_HC	84.39716312056737	44.44444444444444	run1	PGDM1400	1000	1
33	PGDM1400_HC	85.81560283687944	44.44444444444444	run1 run2	PGDM1400	1000	2
33	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run3 run4	PGDM1400	1000	3
33	PGDM1400_HC	39.71631205673759	2.7777777777777777	run2	PGDM1400	1000	1
33	PGDM1400_HC	96.45390070921985	86.11111111111111	run2 run3 run4	PGDM1400	1000	3
33	PGDM1400_HC	91.48936170212765	86.11111111111111	run2 run3	PGDM1400	1000	2
33	PGDM1400_HC	89.36170212765957	86.11111111111111	run3	PGDM1400	1000	1
33	PGDM1400_HC	84.39716312056737	44.44444444444444	run1 run4	PGDM1400	1000	2
33	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run3	PGDM1400	1000	2
33	PGDM1400_HC	96.45390070921985	86.11111111111111	run1 run2 run3	PGDM1400	1000	3
33	PGDM1400_HC	85.81560283687944	44.44444444444444	run1 run2 run4	PGDM1400	1000	3
33	PGDM1400_HC	73.04964539007092	0	run4	PGDM1400	1000	1
33	PGT121_HC	85.60606060606061	39.285714285714285	run1 run2	PGT121	1000	2
33	PGT121_HC	79.54545454545455	39.285714285714285	run3 run4	PGT121	1000	2
33	PGT121_HC	85.60606060606061	39.285714285714285	run2	PGT121	1000	1
33	PGT121_HC	79.54545454545455	39.285714285714285	run1 run3 run4	PGT121	1000	3
33	PGT121_HC	55.3030303030303	0	run1	PGT121	1000	1
33	PGT121_HC	85.60606060606061	39.285714285714285	run1 run2 run3 run4	PGT121	1000	4
33	PGT121_HC	85.60606060606061	39.285714285714285	run2 run3 run4	PGT121	1000	3
33	PGT121_HC	79.54545454545455	39.285714285714285	run4	PGT121	1000	1
33	PGT121_HC	79.54545454545455	39.285714285714285	run1 run4	PGT121	1000	2
33	PGT121_HC	70.45454545454545	10.714285714285714	run1 run3	PGT121	1000	2
